n11845793 hedgehog_cactus
n02565072 smallmouth
n03992703 pottery
n02762169 automatic_pilot
n01874928 possum
n07624924 pirozhki
n01482071 elasmobranch
n04331443 straightedge
n07896060 california_wine
n12443323 aspidistra
n10298912 master
n04590553 windscreen
n04267165 spandex
n09425344 scablands
n12532564 soybean
n03939178 pilot_boat
n02132580 grizzly_bear
n03335030 attack_aircraft
n11753700 trifolium_repens
n12859986 catnip
n03769610 minibar
n00467536 shuffleboard
n12732966 eastern_cottonwood
n14900342 blood_agar
n03037404 clapperboard
n07709881 bean_curd
n02681392 adobe_brick
n00449054 skateboarding
n02246628 whitefly
n03587205 irrigation_ditch
n03875806 paintball
n01359762 trichodesmium
n04229480 skiff
n12939874 heracleum_sphondylium
n01961985 pearl_oyster
n02947660 narrowboat
n02387346 shire
n01680655 swift
n02119477 red_fox
n02880940 bowl
n12120347 teff
n04375405 rotary
n03646916 lattice
n03463381 ground_floor
n04326896 stool
n12810595 phlox
n03825080 nightclothes
n07823460 salsa
n02703275 ammo
n03619050 kirpan
n03522100 hipped_roof
n04258618 solar_telescope
n02949542 canister
n04148579 sconce
n01337734 poliovirus
n03437430 gilt
n12110778 brome
n03801353 musical_box
n04495843 tugboat
n02788572 baptistry
n01576695 starling
n02764505 axe_head
n04970312 tyrian_purple
n00812526 clutch
n04226962 skep
n04083800 retractor
n01791107 gallina
n03585682 iron_foundry
n07924366 apple_juice
n07727868 green_bean
n01904806 scallop_shell
n07834872 russian_dressing
n01617095 griffon_vulture
n03901974 loan_office
n04212282 shuttle
n01439514 carp
n01712008 theropod_dinosaur
n11613867 limber_pine
n02878222 freighter
n01959985 cockle
n03342961 finisher
n03744276 memory_board
n07837362 white_sauce
n03897943 patch
n11627168 hemlock_tree
n01318381 head
n03427296 gate
n03993180 pouch
n03797264 mufti
n07808587 coleslaw
n01580870 blue_jay
n03792526 setting
n13139055 seedpod
n03894051 particle_detector
n12400720 jackfruit
n03424630 gasoline_engine
n07719437 sprout
n07710616 tater
n09295946 gulch
n04962062 silver_grey
n07887461 bock_beer
n04344734 studio_apartment
n03423719 gasket
n12717644 dika
n04536153 viol
n04282494 splint
n04558478 water_closet
n01872772 anteater
n12249542 lingonberry
n04198797 shock
n03502509 headgear
n01664990 eretmochelys_imbricata
n10421470 apothecary
n11924849 cocklebur
n12546962 wild_lupine
n03715386 mallet
n02247655 superbug
n07672914 marge
n02934168 line
n04211528 shutter
n02377603 broodmare
n12288823 hazel
n03685307 lodge
n04369282 flyswatter
n03503477 head_gasket
n04253057 snuffbox
n04036155 quoit
n03612965 kettle
n04969952 purplish_blue
n13090871 aril
n02767665 back
n04097373 runabout
n04562262 water_ski
n04272054 spectacles
n06592281 rock_opera
n12585629 lontar
n01672611 smooth_softshell
n04439712 tin_foil
n03436182 boom_box
n01748389 asp
n03238586 dressing_table
n03322836 farmhouse
n01614038 harpy
n02076196 seal
n04492157 trunk_line
n02512830 sport_fish
n02451415 tayra
n07892418 vintage
n12131405 blue_grass
n01449980 mollie
n12335664 mallee
n03601840 joist
n02710201 mechanical_man
n04341686 construction
n02839110 billboard
n03999992 mechanical_press
n04502851 .22
n03239054 dress_suit
n11741797 bayberry
n02324850 european_rabbit
n03067212 cold_chisel
n03770085 minicar
n01532325 goldfinch
n11753355 red_clover
n02202678 punky
n02619861 sleeper
n01853195 eider
n04436992 time_capsule
n04395024 tarp
n03896233 passenger_train
n02120997 feline
n12003167 bugloss
n04417809 theater
n07704205 congee
n03303217 exhaust_fan
n12582231 palm_tree
n07907548 scotch
n02272871 earwig
n02096756 schnauzer
n13886260 campana
n03293741 equaliser
n03454211 grapnel
n12321873 shagbark
n09818022 cosmonaut
n07896422 dubonnet
n02506947 plantigrade
n12128071 paspalum
n12143676 indian_corn
n02967626 underlay
n03105645 corbel_arch
n03228365 doubletree
n13068255 bunt
n02122948 kitten
n02793930 barnyard
n02379743 appaloosa
n07713074 aubergine
n02938886 calculating_machine
n04102406 big_dipper
n04234763 slate_pencil
n04252331 snowshoe
n02069701 bottlenose_dolphin
n07802246 stover
n03751458 mess_kit
n09282208 floor
n04561287 water_meter
n02787435 bangle
n03718581 hall
n01819115 cockatoo
n04367950 swaddling_clothes
n04521863 variometer
n03306385 limited
n11701302 spicebush
n07756951 watermelon
n12397431 indian_hemp
n04581829 wick
n04215153 sidesaddle
n03912821 penthouse
n12851469 motherwort
n12676534 woodbine
n11902200 papaver_rhoeas
n03626760 knocker
n04465358 traction_engine
n01821203 parakeet
n02101108 spaniel
n02728440 clothes
n02636854 mojarra
n01632308 mole_salamander
n02390101 mule
n02324045 coney
n02831595 bermuda_shorts
n05218119 clay
n12476510 agave
n12137120 sorghum
n03141065 police_cruiser
n03213826 point
n07888229 pilsener
n09460046 tor
n02404432 longhorn
n02650541 searobin
n07828642 vanilla_bean
n03262072 earplug
n04398688 teaspoon
n03327234 fencing
n04269944 spatula
n03621049 kitchen_utensil
n12318965 butternut
n04082886 graticule
n12935609 poison_hemlock
n07910152 grand_marnier
n07905618 pulque
n03088580 condominium
n02976455 casement_window
n03469175 turret
n04612373 dandy
n03842585 ogee
n03506028 headpiece
n12647376 bird_cherry
n15091304 cyanocobalamin
n02030287 tattler
n02021795 sea_bird
n02942699 photographic_camera
n04056180 ratan
n04388473 tandoor
n04052658 ranch_house
n03253279 duckpin
n03923379 ampule
n07873057 bone_marrow
n02417070 domestic_goat
n03483971 handcar
n03853924 ordinary
n10043643 economist
n12402051 wild_fig
n03643737 laser_printer
n04597066 wood
n04033425 queen
n07907943 liqueur
n04398497 tearoom
n07820497 sage
n02834778 bicycle
n11682659 gemma
n01991028 woodlouse
n03824381 gown
n02763604 bird_sanctuary
n01560935 whinchat
n04000592 press_box
n12256112 wintergreen
n02287004 geometrid
n03468570 gunboat
n02422391 damaliscus_lunatus
n04141712 staging
n03987376 portrait_lens
n02760099 automat
n07827284 saffron
n07586485 oxtail_soup
n04479823 trestle
n12183452 malope
n07846802 whole_milk
n11646167 monkey_puzzle
n10474645 head_teacher
n03355468 flageolet
n03688605 long_pants
n12982468 pythium
n11694664 soursop
n03219966 dolman
n04405540 television_equipment
n01524359 passerine
n04446276 toilet
n04185804 electric_razor
n07911249 sambuca
n12710295 tangerine_tree
n02967782 sweeper
n01979874 blue_crab
n04479287 trench_knife
n08494231 amusement_park
n07836269 espagnole
n04303095 staple
n03578055 intercom
n02700064 alternator
n07724492 romaine_lettuce
n01963571 mussel
n13896100 bow
n02566489 white_perch
n12159804 courgette
n01988701 krill
n09295946 flume
n04122685 sachet
n12285512 red_alder
n03664159 life_support
n02448318 honey_badger
n01779629 mite
n12916179 black_mangrove
n02806530 bath
n01690466 glass_lizard
n03180504 destroyer
n11898639 pennycress
n03546235 housetop
n02167944 searcher
n03948950 plunger
n03442756 goal
n08580944 half_mast
n02538216 brook_trout
n03934656 pieta
n12624568 japonica
n02878222 merchantman
n03041449 cleats
n07584938 bouillon
n04330109 stoop
n07820297 rue
n02782778 ballpark
n02402175 wild_ox
n04089152 ridge
n00483705 court_tennis
n05454833 sickle_cell
n12591351 cabbage_tree
n02653145 triggerfish
n04253931 soapbox
n04075291 remote_terminal
n03210552 dispensary
n01577659 myna
n07582811 bean_dip
n03159640 ambo
n01526521 songster
n03360731 flatbed
n02637977 whiting
n02725872 anvil
n04505036 typewriter
n03128519 cream
n01996280 tadpole_shrimp
n04322026 gunstock
n02387254 farm_horse
n02656670 ocean_sunfish
n04387261 tambour
n02391994 rhino
n02993546 centre
n12412355 bearded_iris
n04320405 stinger
n07273802 cairn
n07596566 demerara
n02742322 raiment
n09457979 tidal_basin
n07727458 black_bean
n13872592 cone_shape
n03481521 power_hammer
n12284262 alder_tree
n03767745 minaret
n08539072 downtown
n02064000 bowhead_whale
n12521394 cytisus_scoparius
n13003254 death_angel
n03553486 hydrometer
n03325088 faucet
n03929091 piccolo
n12139196 broomcorn
n03366823 floor_covering
n07712063 sweet_potato
n04495698 tudung
n04379243 table
n12024445 common_dandelion
n01887474 stock
n07951464 assemblage
n02852043 bling_bling
n08494231 pleasure_ground
n12244650 rosebay
n01340522 polyoma
n04187061 sheath
n02557749 walleye
n02847461 sap
n05399356 colostrum
n03329663 ferry
n03817191 negative
n10091651 fire_fighter
n03665366 light
n03175983 dental_implant
n04410086 tenor_drum
n03237340 dresser
n09303008 hill
n07755089 cocoa
n02395931 porker
n15067877 teargas
n07739344 crab_apple
n04446276 john
n09409512 ridge
n11696450 lancewood
n04449550 tollgate
n11770256 alstonia_scholaris
n02234355 american_cockroach
n04245508 small_stores
n03454536 grate
n12449296 quamash
n09393605 field
n07859284 refined_sugar
n03091374 connector
n02785648 patch
n03383211 forestay
n02952237 canopy
n03753077 meter
n03684823 railway_locomotive
n03228967 dovetail_joint
n09398677 precipice
n03980478 pommel_horse
n02857477 boardinghouse
n11717399 nelumbo_nucifera
n11616486 red_pine
n04471632 transistor
n02366959 nutria
n07936745 mineral_water
n04338963 stringer
n02763306 external_storage
n07815163 ginger
n07840804 egg
n03133050 crochet_hook
n02981024 catacomb
n09206985 rise
n04250850 breather
n03891051 anorak
n03199901 rowboat
n03571625 inkpot
n03934042 pier
n07585208 broth
n07816296 bay_leaf
n01821076 rainbow_lorikeet
n01730960 blacksnake
n11811706 ragged_robin
n03935234 pig_farm
n03455802 gravure
n03279153 electronic_instrument
n04056180 rattan
n04215402 sidewalk
n03357716 flap
n04559620 water_filter
n07684517 raisin_bread
n03719560 mantilla
n07951464 aggregation
n02305929 cinnabar
n02745611 artificial_horizon
n07895237 bordeaux_wine
n03367545 floss
n07580053 entremets
n01477525 lamprey
n00482298 tennis
n04466871 scrambler
n12024176 dandelion
n01751215 banded_krait
n04600912 work_clothing
n03667829 light_microscope
n02538562 arctic_char
n03020034 chip
n03215749 divider
n11640132 metasequoia
n03327234 fence
n03801533 vaudeville_theatre
n12754468 vine_maple
n04246731 smokehouse
n02044908 great_skua
n03150232 roller
n03140292 crucifix
n14977504 pavement
n02843158 birdbath
n12289433 corylus_avellana
n02381364 gray
n13897198 ellipsoid
n12777680 snowbell
n12278650 quercus_suber
n12766869 toxicodendron_radicans
n03816005 neckwear
n09251407 comet
n01881171 possum
n11707827 umbellularia_californica
n03335846 figure_eight
n04613939 zamboni
n07745661 serviceberry
n12036226 key
n12780563 trumpets
n07818133 fenugreek
n02919648 spile
n12709349 citron
n02836174 bidet
n11827541 saltwort
n04973386 sepia
n12761905 terebinth
n07810907 condiment
n03259505 domicile
n03146449 dead_end
n07609840 afters
n11944196 thistle
n02579303 kingfish
n01572489 firebird
n03592245 poky
n10149867 screw
n04467899 trailing_edge
n02435853 chevrotain
n13003254 death_cap
n03251533 graving_dock
n03843438 oilcloth
n07867883 fondu
n02443346 ferret
n06275095 cable
n07928790 pepsi
n03154073 cutlery
n09393605 plain
n01568892 yellow_warbler
n03165096 daybed
n07915918 margarita
n02861777 bodkin
n03214253 ditch
n04257790 solar_panel
n01440242 mirror_carp
n03430091 gauze
n01639765 frog
n02204249 sandfly
n09265620 downslope
n13108841 conifer
n03782190 monitor
n02403231 steer
n02760429 automatic_firearm
n12128490 knotgrass
n07820814 savory
n03201638 dinner_dress
n02492948 saki
n07800740 fodder
n02992795 scotch_tape
n07591473 fish_stew
n02090827 greyhound
n02919890 bungee_cord
n12853080 origanum
n04344734 studio
n01758757 carcase
n01579410 rook
n02208498 killer_bee
n07600506 candied_fruit
n12342299 willowherb
n03091044 connecting_rod
n02821627 sleeping_room
n03346455 fireplace
n12705013 milkwort
n12059625 disa
n01631354 taricha_granulosa
n04193377 shift
n02631475 black_marlin
n12282527 betula_pendula
n02681392 adobe
n09435739 sinkhole
n02794474 barouche
n02557749 dory
n04121342 russet
n03497352 hasp
n04453666 top
n01857325 brent
n02128669 panther
n03904433 cycle_rickshaw
n07934373 sun_tea
n03281673 elevator_shaft
n03010915 chateau
n03793850 mouse_button
n04587404 wind_generator
n02780315 ball_bearing
n03128519 emollient
n03796522 mud_brick
n10298912 captain
n12638218 plum_tree
n13083023 houseplant
n03062985 coffee_can
n03478756 hall
n03115762 couch
n03038480 jackknife
n02767433 back
n02407763 beefalo
n03337494 file_server
n02470325 ape
n11725623 thimbleweed
n02343320 golden_hamster
n03409591 saddleback_roof
n03454442 grass_skirt
n12867184 summer_savory
n02236896 bug
n07721325 hot_pepper
n03398228 frock_coat
n12449296 camas
n07861247 pancake_batter
n04288533 spring_balance
n04205318 trunks
n03762332 two_iron
n01625562 barn_owl
n03604763 jumper
n03085602 computer_screen
n05262422 toothbrush
n07921455 cider
n01055165 camping
n05449196 osteocyte
n04027023 push_button
n02307325 tent_caterpillar
n08256735 wedding_party
n04250850 snorkel
n08649711 bedside
n01741943 boa
n02921195 bunting
n03438071 sash
n03082979 computing_device
n04113194 toothed_wheel
n02685082 aigrette
n01727646 colubrid_snake
n12351091 arrowroot
n02924116 bus
n02566489 silver_perch
n12712626 gas_plant
n03652932 leash
n02912065 counter
n03261776 earpiece
n01538955 honeycreeper
n03127531 crash_barrier
n08242223 core
n12137791 durra
n07605804 penuche
n04331639 straightener
n04174234 serial_port
n11616662 scots_pine
n03917814 permanent_press
n02954163 canvas
n04317833 stick
n03703075 mackinaw
n11640132 dawn_redwood
n02787435 bauble
n07620145 roly_poly
n04471632 junction_transistor
n03048883 closed_circuit
n00453313 deer_hunt
n12004547 stevia
n03783430 eyeglass
n02564403 rock_bass
n09405078 rangeland
n03784793 mooring_mast
n01501160 skate
n04303357 staple_gun
n03087069 cement_mixer
n02705201 amphitheater
n00445802 fisticuffs
n02309841 corn_borer
n12733218 black_cottonwood
n04280845 spirometer
n04112752 paint
n12935609 conium_maculatum
n01646292 bufo
n03210683 dispenser
n07825972 soy
n07848093 sour_cream
n04223299 undershirt
n02061217 stormy_petrel
n03959701 plate
n04086663 rheometer
n01641391 leopard_frog
n02958343 automobile
n12711182 tangelo
n07612996 pud
n03036866 clinch
n01965529 zebra_mussel
n07881205 quesadilla
n11767877 apocynum_cannabinum
n02794972 barrage_balloon
n12882779 foxglove
n02450561 american_marten
n01424420 plasmodium_vivax
n07887634 lager_beer
n08518171 campground
n04405907 television_set
n12337617 eucalyptus_globulus
n09218315 honeycomb
n04463679 runway
n03781683 money_belt
n08677424 veld
n04018667 comfort_station
n12151170 galangal
n07696625 ham_sandwich
n12825497 dodder
n01611472 peregrine_falcon
n11625003 norway_spruce
n04104770 romper
n00141669 check_in
n11654293 red_pine
n04378489 tabard
n03116767 counter
n12597134 sabal_palmetto
n03556992 icebreaker
n02240517 cimex_lectularius
n03195959 dat
n01583495 currawong
n02957252 capstan
n13882961 rhombus
n03595264 jerkin
n00288384 piaffe
n04504141 lounge_suit
n03790512 motorcycle
n04030846 quadrant
n03792334 mound
n07914777 spritzer
n07605693 divinity
n04542715 waders
n11636204 sugi
n12310349 lilac
n04482177 tricorn
n04465666 tractor
n03696909 lumberjack
n01453742 boarfish
n05449959 wbc
n04475749 dragnet
n02709908 and_gate
n04466871 trail_bike
n05486510 cerebral_cortex
n02227247 locusta_migratoria
n02393161 diceros_bicornis
n02804515 bassinet
n03041810 clerestory
n02064000 greenland_whale
n04018155 pa_system
n01858845 pen
n02064338 rorqual
n03089753 conference_house
n03528100 rest_home
n02068541 bottlenose_whale
n06275353 wireless
n03646916 fretwork
n04508163 undergarment
n04431436 thumbscrew
n04499062 tureen
n01617443 bearded_vulture
n03880323 pan
n02486908 mandrill
n04277493 mandrel
n02762169 autopilot
n04476831 tread
n02023341 plover
n03707372 magnetic_needle
n04368365 swagger_stick
n12001707 cineraria
n02966545 claw_hammer
n07711080 chips
n13123431 strangler
n02070776 vaquita
n12480895 sansevieria
n07607967 troche
n02302620 silkworm
n02799175 lumber
n02484322 monkey
n02969323 carriageway
n03900979 pavilion
n04973669 copper
n12979829 white_fungus
n02122725 tomcat
n03688707 long_underwear
n02666943 abattoir
n12768369 horse_chestnut
n03899100 paternoster
n02382948 racehorse
n12336727 eucalyptus_pauciflora
n12279458 black_oak
n12243693 fetterbush
n12730143 creeping_willow
n02365480 capybara
n03890358 pargetting
n12266217 southern_beech
n03005147 chancery
n12035631 blazing_star
n02975994 casein
n12643877 morello
n02378625 charger
n01811243 dodo
n02089725 american_foxhound
n03267468 ejector_seat
n02887489 suspender
n11711764 magnolia_virginiana
n01935395 nightcrawler
n12482893 joshua_tree
n03557692 ice_maker
n02666501 abandoned_ship
n02860415 spool
n02125010 sand_cat
n03408444 futon
n03879705 palette
n03112869 stays
n11828973 allgood
n02601767 striped_mullet
n12331655 sour_cherry
n03541696 inn
n01621127 hooter
n12285049 grey_alder
n04038440 stand
n04951716 nimbus
n03659809 lever
n01810268 partridge
n04150371 scow
n07747055 citrus_fruit
n08521623 memorial_park
n03438071 waistband
n07908411 absinth
n12056217 slipper_orchid
n02682922 aerosol_can
n03565830 in_basket
n06359657 portal
n03959701 scale
n12399132 mulberry_tree
n03205458 dirk
n04189651 sheet_pile
n07826091 tabasco
n10628644 monarch
n04093625 rink
n03465718 guestroom
n11877283 kohlrabi
n03696445 lugger
n02138169 palm_civet
n08583455 heronry
n04062807 reconnaissance_vehicle
n03640988 lantern
n04473884 transporter
n10382710 organ_grinder
n01772222 spider
n03610524 doghouse
n12849952 english_lavender
n03112869 girdle
n04265904 space_rocket
n07764630 tamarindo
n03780799 moleskin
n04605321 worsted
n07752664 raisin
n04064747 record_sleeve
n00021939 artifact
n04483073 trigger
n11685621 siliqua
n04448361 token
n01574390 grackle
n02419634 takin
n09206985 upgrade
n04350688 sugar_refinery
n05263183 stubble
n11857696 portulaca
n03114379 cosy
n02583890 tetra
n00442437 bathe
n10562135 scorekeeper
n04124488 saddlery
n02962938 heart_monitor
