n11845793 hedgehog_cactus
n03626760 knocker
n02101108 spaniel
n03359137 torch
n02728440 clothes
n02636854 mojarra
n01632308 mole_salamander
n02390101 mule
n04201064 shofar
n02324045 coney
n02831595 bermuda_shorts
n05218119 clay
n12137120 sorghum
n03141065 police_cruiser
n03213826 point
n03413428 gambling_den
n09460046 tor
n07919165 zombi
n02404432 longhorn
n02650541 searobin
n07828642 vanilla_bean
n02687992 landing_field
n04398688 teaspoon
n03327234 fencing
n04269944 spatula
n11724109 redberry
n04082886 graticule
n07910152 grand_marnier
n07905618 pulque
n02976455 casement_window
n03469175 turret
n04612373 dandy
n01927159 blood_fluke
n07720277 chard
n02955540 housing
n02030287 tattler
n02942699 photographic_camera
n04388473 tandoor
n03253279 duckpin
n03923379 ampule
n07873057 bone_marrow
n02417070 domestic_goat
n03483971 handcar
n02793089 baritone
n03853924 ordinary
n10043643 economist
n12402051 wild_fig
n03643737 laser_printer
n03066849 colander
n07926540 malted_milk
n04597066 wood
n04503593 twist_drill
n07820497 sage
n02834778 bicycle
n11682659 gemma
n01991028 woodlouse
n14976759 pantile
n03824381 gown
n02763604 bird_sanctuary
n02287004 geometrid
n02949084 cane
n12256112 wintergreen
n12547503 texas_bluebonnet
n03468570 gunboat
n04535252 villa
n07935379 oolong
n02382204 plug
n04141712 staging
n03987376 portrait_lens
n01987076 pistol_shrimp
n02760099 automat
n07586485 oxtail_soup
n14698884 crushed_rock
n07684164 unleavened_bread
n02781121 ball_gown
n04479823 trestle
n05427346 ganglion_cell
n12228387 bell_heather
n02472987 humankind
n04145863 schmidt_camera
n03775847 mizen
n11646167 monkey_puzzle
n03688605 long_pants
n12183452 malope
n01635027 dicamptodon
n12982468 pythium
n11694664 soursop
n04405540 television_equipment
n01524359 passerine
n04258859 soldering_iron
n12909421 petunia
n03416775 garand_rifle
n02161338 defoliator
n03822361 newsroom
n12710295 tangerine_tree
n12954799 king_fern
n03699754 machicolation
n02967782 sweeper
n01979874 blue_crab
n04479287 trench_knife
n03379204 football_stadium
n08494231 amusement_park
n04171831 semiconductor
n03767459 mimeograph_machine
n11601177 cycas_revoluta
n01778217 ixodes_ricinus
n07836269 espagnole
n04502197 turtleneck
n03578055 intercom
n13896100 bow
n02566489 white_perch
n12159804 courgette
n01988701 krill
n09295946 flume
n04122685 sachet
n12285512 red_alder
n03664159 life_support
n02448318 honey_badger
n12916179 black_mangrove
n02806530 bath
n01690466 glass_lizard
n03577312 planimeter
n03180504 destroyer
n11898639 pennycress
n03546235 housetop
n03948950 plunger
n08580944 half_mast
n02538216 brook_trout
n03934656 pieta
n07852614 brie
n12624568 japonica
n02878222 merchantman
n03041449 cleats
n07584938 bouillon
n07820297 rue
n02782778 ballpark
n02402175 wild_ox
n04089152 ridge
n03706653 disc
n02124623 wildcat
n04480853 triangle
n12591351 cabbage_tree
n11895092 daikon
n02653145 triggerfish
n04253931 soapbox
n04075291 remote_terminal
n03758089 mezzanine
n11668117 monocot
n12657755 wineberry
n03967942 plug
n03210552 dispensary
n02404906 zebu
n01577659 myna
n03159640 ambo
n01526521 songster
n03360731 flatbed
n04505036 typewriter
n03128519 cream
n01996280 tadpole_shrimp
n03723153 marquise
n04322026 gunstock
n02387254 farm_horse
n02656670 ocean_sunfish
n04387261 tambour
n02391994 rhino
n02993546 centre
n12412355 bearded_iris
n04320405 stinger
n12470512 briar
n03008976 battery_charger
n03222722 doorframe
n07273802 cairn
n07596566 demerara
n02742322 raiment
n01796519 red_grouse
n07727458 black_bean
n13872592 cone_shape
n04054361 rapier
n12284262 alder_tree
n03767745 minaret
n02064000 bowhead_whale
n12521394 cytisus_scoparius
n03553486 hydrometer
n07719839 beet
n03325088 faucet
n03929091 piccolo
n12139196 broomcorn
n03005285 chandelier
n03366823 floor_covering
n07712063 sweet_potato
n03973628 pocketknife
n04495698 tudung
n04379243 table
n10001217 delivery_boy
n12024445 common_dandelion
n07951464 assemblage
n02852043 bling_bling
n08494231 pleasure_ground
n07891309 ginger_beer
n12244650 rosebay
n01340522 polyoma
n04187061 sheath
n02557749 walleye
n02847461 sap
n05399356 colostrum
n03329663 ferry
n03665366 light
n03175983 dental_implant
n01472303 amniota
n12922763 croton
n04410086 tenor_drum
n03237340 dresser
n07755089 cocoa
n01940736 shellfish
n09409512 ridge
n02786837 band_saw
n11696450 lancewood
n00449695 boat_racing
n04449550 tollgate
n11770256 alstonia_scholaris
n03454536 grate
n12449296 quamash
n02792552 lighter
n07859284 refined_sugar
n03091374 connector
n03383211 forestay
n02952237 canopy
n01469103 sea_squirt
n03753077 meter
n12403994 paper_mulberry
n02857477 boardinghouse
n11717399 nelumbo_nucifera
n11616486 red_pine
n04471632 transistor
n02366959 nutria
n04338963 stringer
n02763306 external_storage
n03133050 crochet_hook
n04080705 spa
n04206570 shotgun_shell
n02569484 hind
n09206985 rise
n04250850 breather
n03891051 anorak
n03199901 rowboat
n03934042 pier
n03818343 neon_lamp
n07585208 broth
n11973341 tarweed
n07816296 bay_leaf
n01821076 rainbow_lorikeet
n11811706 ragged_robin
n03935234 pig_farm
n12289310 corylus_americana
n03455802 gravure
n03279153 electronic_instrument
n03365592 floor
n11625804 black_spruce
n04559620 water_filter
n03043798 inclinometer
n07684517 raisin_bread
n03719560 mantilla
n07951464 aggregation
n02745611 artificial_horizon
n03367545 floss
n07580053 entremets
n04248851 gin
n00482298 tennis
n01477525 lamprey
n03046029 cloche
n12024176 dandelion
n01751215 banded_krait
n03667829 light_microscope
n02538562 arctic_char
n03079230 compact_disc
n13926786 shoes
n03215749 divider
n02434954 barking_deer
n11640132 metasequoia
n03327234 fence
n03801533 vaudeville_theatre
n12754468 vine_maple
n04246731 smokehouse
n04312154 steelyard
n12778605 carnivorous_plant
n02998563 cesspool
n03150232 roller
n14977504 pavement
n04086446 revolving_door
n02843158 birdbath
n12289433 corylus_avellana
n02381364 gray
n13897198 ellipsoid
n12278650 quercus_suber
n12766869 toxicodendron_radicans
n03816005 neckwear
n09251407 comet
n01881171 possum
n11707827 umbellularia_californica
n02409508 cape_buffalo
n07745661 serviceberry
n03101156 cooker
n12036226 key
n12780563 trumpets
n01317916 feeder
n02919648 spile
n12709349 citron
n02836174 bidet
n11827541 saltwort
n04973386 sepia
n00446980 archery
n07810907 condiment
n03259505 domicile
n12761905 terebinth
n03415486 gangway
n03146449 dead_end
n07609840 afters
n11944196 thistle
n02579303 kingfish
n02945813 camp
n01572489 firebird
n03592245 poky
n04467899 trailing_edge
n03664943 ligament
n03843438 oilcloth
n07867883 fondu
n02443346 ferret
n06275095 cable
n07928790 pepsi
n03154073 cutlery
n01568892 yellow_warbler
n03165096 daybed
n02861777 bodkin
n02175916 stag_beetle
n07770869 areca_nut
n03214253 ditch
n04257790 solar_panel
n03037108 grapple
n02740764 armor_plate
n01440242 mirror_carp
n03430091 gauze
n03172738 delayed_action
n04143140 scanner
n09265620 downslope
n13108841 conifer
n03782190 monitor
n05448704 myeloblast
n02760429 automatic_firearm
n12128490 knotgrass
n07820814 savory
n01439121 cyprinid_fish
n04117216 rudder
n02098550 sporting_dog
n02492948 saki
n02992795 scotch_tape
n01568294 redstart
n11624192 atlas_cedar
n02090827 greyhound
n12853080 origanum
n04344734 studio
n01758757 carcase
n01579410 rook
n02208498 killer_bee
n07600506 candied_fruit
n12342299 willowherb
n07894965 pinot_noir
n03091044 connecting_rod
n03025250 platform
n02821627 sleeping_room
n12705013 milkwort
n01619835 andean_condor
n12282527 betula_pendula
n02681392 adobe
n09435739 sinkhole
n02557749 dory
n04340935 stronghold
n02827606 belt
n01857325 brent
n03955809 planetarium
n03904433 cycle_rickshaw
n02128669 panther
n02476219 australopithecine
n07934373 sun_tea
n11869351 cress
n03010915 chateau
n03793850 mouse_button
n02780315 ball_bearing
n03878511 palestra
n03128519 emollient
n03796522 mud_brick
n10298912 captain
n03468696 gun_carriage
n03649674 lawn_chair
n03062985 coffee_can
n03038480 jackknife
n03115762 couch
n02767433 back
n03337494 file_server
n02470325 ape
n12856680 pennyroyal
n11725623 thimbleweed
n12658308 rowan_tree
n02343320 golden_hamster
n03409591 saddleback_roof
n07813107 table_salt
n03454442 grass_skirt
n03421669 gas_guzzler
n02614978 gunnel
n12449296 camas
n04288533 spring_balance
n12099342 statice
n03762332 two_iron
n01625562 barn_owl
n05262422 toothbrush
n07921455 cider
n03816849 needlecraft
n01055165 camping
n01990007 mantis_shrimp
n05449196 osteocyte
n02307325 tent_caterpillar
n04250850 snorkel
n02921195 bunting
n03438071 sash
n03082979 computing_device
n04113194 toothed_wheel
n07906284 whisky
n02694045 aisle
n07850329 cheese
n12351091 arrowroot
n02924116 bus
n07697825 hoagy
n02566489 silver_perch
n12712626 gas_plant
n03652932 leash
n04065789 recycling_bin
n11824146 pigweed
n03319167 fallout_shelter
n02912065 counter
n03343560 fire
n01538955 honeycreeper
n08242223 core
n12137791 durra
n07605804 penuche
n04331639 straightener
n04174234 serial_port
n03229244 dowel
n09269882 draw
n07738224 clingstone
n03569494 inflator
n07601175 lemon_peel
n03724756 masjid
n03378005 food_court
n02787435 bauble
n11640132 dawn_redwood
n07620145 roly_poly
n04471632 junction_transistor
n03048883 closed_circuit
n10147935 groom
n02127808 cat
n04249882 snifter
n12004547 stevia
n04104925 rood_screen
n02564403 rock_bass
n03871371 liquor_store
n03784793 mooring_mast
n02705201 amphitheater
n00445802 fisticuffs
n02309841 corn_borer
n12733218 black_cottonwood
n04280845 spirometer
n07825972 soy
n01646292 bufo
n07848093 sour_cream
n04223299 undershirt
n02061217 stormy_petrel
n04086663 rheometer
n01641391 leopard_frog
n12711182 tangelo
n07612996 pud
n03036866 clinch
n01965529 zebra_mussel
n03517647 hideaway
n02559862 robalo
n07881205 quesadilla
n07802863 groats
n11767877 apocynum_cannabinum
n02794972 barrage_balloon
n12882779 foxglove
n07822197 ketchup
n08518171 campground
n04405907 television_set
n12337617 eucalyptus_globulus
n02699915 altazimuth
n09218315 honeycomb
n04463679 runway
n03781683 money_belt
n08677424 veld
n04018667 comfort_station
n07696625 ham_sandwich
n12825497 dodder
n07588817 vichyssoise
n01611472 peregrine_falcon
n02854739 pants
n04104770 romper
n00141669 check_in
n04378489 tabard
n03116767 counter
n12597134 sabal_palmetto
n02240517 cimex_lectularius
n04494204 vacuum_tube
n03540267 hose
n07859142 saccharin
n02957252 capstan
n13882961 rhombus
n03595264 jerkin
n04030846 quadrant
n13003061 fly_agaric
n04397261 teaching_aid
n07914777 spritzer
n07935288 hyson
n04542715 waders
n11636204 sugi
n07592481 beef_stew
n03034663 circular_saw
n00450335 equitation
n04465666 tractor
n03696909 lumberjack
n07853648 gouda
n03926148 photographic_equipment
n01453742 boarfish
n03404149 fur
n12409231 hackberry
n04475749 dragnet
n07621264 nonpareil
n04232800 fanlight
n05486510 cerebral_cortex
n01469723 salpa
n02227247 locusta_migratoria
n02804515 bassinet
n03041810 clerestory
n02064000 greenland_whale
n04390873 tannoy
n01858845 pen
n02064338 rorqual
n03089753 conference_house
n03465605 guesthouse
n04208065 shoulder_patch
n03528100 rest_home
n06275353 wireless
n02068541 bottlenose_whale
n03646916 fretwork
n04508163 undergarment
n02687992 airfield
n04499062 tureen
n02030837 willet
n01617443 bearded_vulture
n03880323 pan
n02486908 mandrill
n04277493 mandrel
n02762169 autopilot
n02023341 plover
n03707372 magnetic_needle
n11630489 cypress_tree
n04368365 swagger_stick
n12001707 cineraria
n02185167 crab
n02966545 claw_hammer
n07711080 chips
n13123431 strangler
n01633781 giant_salamander
n11828577 pigweed
n12480895 sansevieria
n12534862 sulla
n02302620 silkworm
n02799175 lumber
n01317813 feeder
n02484322 monkey
n02969323 carriageway
n03900979 pavilion
n04973669 copper
n12979829 white_fungus
n02122725 tomcat
n02666943 abattoir
n12768369 horse_chestnut
n03899100 paternoster
n02382948 racehorse
n01575401 redwing
n12336727 eucalyptus_pauciflora
n12279458 black_oak
n12243693 fetterbush
n12730143 creeping_willow
n02365480 capybara
n04394261 butt
n03890358 pargetting
n12266217 southern_beech
n03516844 wellington
n03005147 chancery
n12035631 blazing_star
n12643877 morello
n03267468 ejector_seat
n02887489 suspender
n11711764 magnolia_virginiana
n01935395 nightcrawler
n12482893 joshua_tree
n03557692 ice_maker
n00443692 cliff_diving
n02666501 abandoned_ship
n02860415 spool
n03408444 futon
n03112869 stays
n11828973 allgood
n02601767 striped_mullet
n12331655 sour_cherry
n03541696 inn
n01621127 hooter
n07729485 soya_bean
n04038440 stand
n04951716 nimbus
n03659809 lever
n11710136 southern_magnolia
n08521623 memorial_park
n03438071 waistband
n07908411 absinth
n12056217 slipper_orchid
n02682922 aerosol_can
n06359657 portal
n01880473 potoroo
n04189651 sheet_pile
n07826091 tabasco
n03461988 groover
n04093625 rink
n04472961 transom
n11877283 kohlrabi
n03696445 lugger
n08583455 heronry
n04062807 reconnaissance_vehicle
n04473884 transporter
n04035231 quipu
n03610524 doghouse
n03112869 girdle
n04265904 space_rocket
n07764630 tamarindo
n04499810 turnbuckle
n03739693 medical_instrument
n03780799 moleskin
n04605321 worsted
n04064747 record_sleeve
n00021939 artifact
n04483073 trigger
n11685621 siliqua
n04448361 token
n01574390 grackle
n02419634 takin
n04262530 sounding_rocket
n09206985 upgrade
n04350688 sugar_refinery
n11857696 portulaca
n07911371 mixed_drink
n03114379 cosy
n02583890 tetra
n00442437 bathe
n03119510 coupling
n03239054 full_dress
n09289331 glacier
n12273939 roble
n03465818 guidance_system
n12012111 ragwort
n07809096 ingredient
n12109827 oat
n10582746 serviceman
n13897996 balance
n12867826 skullcap
n07766173 litchi
n04524313 vehicle
n02835829 bicycle_rack
n07910379 maraschino
n02627532 yellowfin
n01621127 owl
n09820263 athlete
n13865904 heart
n03865557 overpass
n02773838 grip
n04601938 workpiece
n02689748 air_horn
n11785668 caladium
n03102654 cooler
n04184316 shantung
n07568502 rolled_oats
n12337617 fever_tree
n02125689 jaguarundi
n07745466 raspberry
n03316105 fax
n02406952 grade
n01396048 paramecia
n02103841 guard_dog
n04545748 walker
n04479694 trestle
n03181293 detector
n13079567 candida_albicans
n03549199 humvee
n12718074 pepper_tree
n00006484 cell
n03180865 single_dwelling
n02139199 bat
n07684600 quick_bread
n03114504 cot
n03744684 memory_chip
n03302938 exhaust_system
n03035832 cittern
n12532564 soya_bean
n03223686 threshold
n00454624 casting
n10142747 grandmother
n07852045 bleu
n02657368 flatfish
n01597906 western_tanager
n03445326 gold_plate
n11602091 coontie
n02968333 cubicle
n03824999 nightshirt
n07690585 yorkshire_pudding
n01693175 sand_lizard
n02432704 blacktail_deer
n04415663 test_rocket
n12421683 daffodil
n01732789 blacksnake
n03858418 hassock
n03916720 peripheral_device
n04284572 sporran
n07913180 mixer
n03176763 department_store
n04975739 complementary
n01887787 cow
n03188725 diaper
n04456472 torpedo
n11688069 microsporophyll
n01594787 barn_swallow
n13878306 oval
n03724417 masher
n04113765 round_arch
n01986806 shrimp
n01680478 fence_lizard
n03194297 differential
n02993368 thurible
n04059516 juicer
n05482922 subarachnoid_space
n11598886 ephedra_sinica
n01853498 scoter
n07857170 miso
n00474881 perfect_game
n12691428 bursera_microphylla
n04101497 roller
n04402449 telegraph_pole
n04349401 subwoofer
n04455652 topsail
n03019806 chin_strap
n07851298 cream_cheese
n04232153 skullcap
n07747951 mandarin_orange
n02565573 bass
n03123666 cover_plate
n03531281 hood
n04160372 seam
n11645914 araucaria
n14976871 blacktop
n10803978 yogi
n11630017 cedar_tree
n01578180 hill_myna
n03684489 lockring
n03410938 gaiter
n07611148 dumpling
n05459101 spermatid
n03965456 plaza
n01754370 agkistrodon_contortrix
n12604228 rumex_acetosa
n04211970 shuttle
n04498523 turbine
n07922764 drinking_chocolate
n02893608 breadbasket
n09265620 declension
n02640857 beluga
n02298541 sphingid
n12532564 soy
n09283193 vehicle
n12143676 corn
n12932173 archangel
n09265620 declivity
n12334891 eucalypt
n03892178 parquet_floor
n00445802 boxing
n08596076 littoral
n03222857 doorjamb
n10305802 medical_practitioner
n04438643 time_switch
n03415252 brolly
n13919547 wedge_shape
n04236702 sleeve
n02709101 anastigmat
n03170635 freezer
n11883328 wallflower
n02778456 bale
n09248153 coast
n01911063 scyphozoan
n02538216 speckled_trout
n04065909 recycling_plant
n12091377 cowslip
n04960582 sable
n02034129 godwit
n01804478 bobwhite_quail
n01592257 blackcap
n09915651 chess_master
n03616763 kick_starter
n04190747 case
n04318131 stick
n02429456 antilocapra_americana
n01455778 needlefish
n03196990 dsl
n12963628 powdery_mildew
n04079933 resistance
n04104500 roman_building
n02381261 dun
n03727605 masterpiece
n02993194 empty_tomb
n09247410 cloud
n12118661 finger_millet
n04605163 worsted
n02639087 dogfish
n07883384 elixir
n02254697 adelgid
n04402746 telephone_system
n02427724 waterbuck
n02761392 golem
n03885028 panty
n03687137 loggia
n07855317 velveeta
n03416489 garage
n04508489 underpants
n03121897 coverall
n08644045 harborage
n04280259 spiral_spring
n03035252 top
n12405714 elm_tree
n07906718 bourbon
n11779300 arum
n02586543 snapper
n02361706 whistler
n03342657 finish_coat
n12795555 spiraea
n12366053 wild_fig
n02776505 baize
n01824035 roadrunner
n04295571 stacks
n04551055 storage_warehouse
n03050026 cloth_covering
n07727741 flageolet
n04436329 timber
n03049924 cloth_cap
n02581482 mackerel_scad
n07608339 nougat
n01821869 lovebird
n07914128 refresher
n03371875 flush_toilet
n12710693 sweet_orange
n03011018 chatelaine
n11870418 garlic_mustard
n02209354 carpenter_bee
n02417663 pasang
n07977870 library
n04447276 dusting_powder
n01615458 ern
n03967942 stopper
n11621547 christmas_tree
n07918879 toddy
n04290507 spur_gear
n04338517 stringed_instrument
n02735361 arc_lamp
n00442981 diving
n04477548 treasure_chest
n02236355 bug
n04020298 block
