n11845793 hedgehog_cactus
n02565072 smallmouth
n03992703 pottery
n01874928 possum
n07624924 pirozhki
n07680313 bap
n01482071 elasmobranch
n10298912 master
n12260799 beech_tree
n04267165 spandex
n09425344 scablands
n12532564 soybean
n01647640 western_toad
n11753700 trifolium_repens
n03335030 attack_aircraft
n03769610 minibar
n12859986 catnip
n00467536 shuffleboard
n02733213 arcade
n14900342 blood_agar
n03037404 clapperboard
n07709881 bean_curd
n00449054 skateboarding
n03587205 irrigation_ditch
n01359762 trichodesmium
n12939874 heracleum_sphondylium
n01961985 pearl_oyster
n02387346 shire
n01680655 swift
n03145843 turnup
n02119477 red_fox
n12120347 teff
n13897996 counterbalance
n04375405 rotary
n03463381 ground_floor
n12810595 phlox
n04326896 stool
n03241335 drinking_fountain
n11692265 perianth
n03825080 nightclothes
n07823460 salsa
n03426574 gas_turbine
n04294879 stalls
n02703275 ammo
n03619050 kirpan
n03522100 hipped_roof
n04258618 solar_telescope
n02949542 canister
n01337734 poliovirus
n03437430 gilt
n03711999 mainmast
n04495843 tugboat
n02788572 baptistry
n01576695 starling
n04970312 tyrian_purple
n00812526 clutch
n04083800 retractor
n01791107 gallina
n03585682 iron_foundry
n00434075 tumbling
n07924366 apple_juice
n07727868 green_bean
n12463743 bog_asphodel
n07834872 russian_dressing
n01617095 griffon_vulture
n02991847 wine_cellar
n07913882 collins
n04212282 shuttle
n03409393 gable
n07854813 swiss_cheese
n01712008 theropod_dinosaur
n11613867 limber_pine
n02878222 freighter
n01959985 cockle
n03332271 violin_bow
n03303669 exhaust_valve
n03342961 finisher
n12750767 leatherwood
n12277578 pedunculate_oak
n07837362 white_sauce
n03897943 patch
n02753394 atomic_clock
n11627168 hemlock_tree
n01318381 head
n03427296 gate
n03993180 pouch
n03797264 mufti
n01580870 blue_jay
n07606764 kiss
n11923174 mayweed
n03792526 setting
n04543996 wainscoting
n13139055 seedpod
n03424630 gasoline_engine
n07719437 sprout
n07822323 cardamom
n02729965 gadget
n07710616 tater
n04962062 silver_grey
n01449712 platy
n04344734 studio_apartment
n03423719 gasket
n12717644 dika
n04282494 splint
n04558478 water_closet
n01872772 anteater
n04198797 shock
n03502509 headgear
n01664990 eretmochelys_imbricata
n10421470 apothecary
n12546962 wild_lupine
n03715386 mallet
n07672914 marge
n13138842 pome
n04211528 shutter
n02377603 broodmare
n12288823 hazel
n03685307 lodge
n04369282 flyswatter
n03503477 head_gasket
n07697100 burger
n04253057 snuffbox
n04036155 quoit
n10582746 man
n03612965 kettle
n04969952 purplish_blue
n02767665 back
n04562262 water_ski
n04272054 spectacles
n06592281 rock_opera
n12585629 lontar
n01672611 smooth_softshell
n04439712 tin_foil
n01748389 asp
n03322836 farmhouse
n04492157 trunk_line
n02451415 tayra
n03940894 flag
n02878534 boudoir
n12131405 blue_grass
n03601840 joist
n09861946 boatman
n02839110 billboard
n02710201 mechanical_man
n03999992 mechanical_press
n04502851 .22
n07760153 muscatel
n03067212 cold_chisel
n12380761 wild_peach
n01532325 goldfinch
n11753355 red_clover
n03607029 kachina
n01853195 eider
n09892693 captain
n02120997 feline
n12003167 bugloss
n07704205 congee
n03548402 hula_hoop
n07868830 galantine
n02272871 earwig
n02096756 schnauzer
n01546039 scrubbird
n08616050 pastureland
n02885462 glove
n04047401 rail
n03293741 equaliser
n07817024 chives
n03454211 grapnel
n09818022 cosmonaut
n07896422 dubonnet
n02382204 hack
n12128071 paspalum
n12143676 indian_corn
n03105645 corbel_arch
n12890685 brooklime
n03228365 doubletree
n13068255 bunt
n02847631 black_tie
n02122948 kitten
n07713074 aubergine
n04102406 big_dipper
n07560331 finger_food
n07802246 stover
n04561287 water_meter
n02787435 bangle
n04521863 variometer
n03306385 limited
n11701302 spicebush
n07756951 watermelon
n00440509 high_jump
n12397431 indian_hemp
n04581829 wick
n04215153 sidesaddle
n03912821 penthouse
n12676534 woodbine
n11902200 papaver_rhoeas
n07696839 club_sandwich
n04465358 traction_engine
n01821203 parakeet
n09861946 waterman
n02101108 spaniel
n03359137 torch
n02636854 mojarra
n01632308 mole_salamander
n02390101 mule
n03351434 fishing_tackle
n04201064 shofar
n05218119 clay
n12476510 agave
n03141065 police_cruiser
n03213826 point
n03413428 gambling_den
n07888229 pilsener
n09460046 tor
n02404432 longhorn
n07828642 vanilla_bean
n03262072 earplug
n01812662 rock_pigeon
n04398688 teaspoon
n07617051 frozen_custard
n03327234 fencing
n04269944 spatula
n03621049 kitchen_utensil
n04310157 road_roller
n03088580 condominium
n07905618 pulque
n02976455 casement_window
n03469175 turret
n07720277 chard
n12647376 bird_cherry
n15091304 cyanocobalamin
n02021795 sea_bird
n04056180 ratan
n04388473 tandoor
n04052658 ranch_house
n03253279 duckpin
n12196694 currajong
n03923379 ampule
n10043643 economist
n12402051 wild_fig
n04503593 twist_drill
n03066849 colander
n07926540 malted_milk
n04597066 wood
n04033425 queen
n07907943 liqueur
n07820497 sage
n02834778 bicycle
n01991028 woodlouse
n14976759 pantile
n02763604 bird_sanctuary
n01560935 whinchat
n02287004 geometrid
n12256112 wintergreen
n12547503 texas_bluebonnet
n04535252 villa
n07935379 oolong
n02422391 damaliscus_lunatus
n02382204 plug
n04141712 staging
n01987076 pistol_shrimp
n07827284 saffron
n04206356 shotgun
n14698884 crushed_rock
n07684164 unleavened_bread
n07586485 oxtail_soup
n04479823 trestle
n05427346 ganglion_cell
n11769176 desert_rose
n12228387 bell_heather
n02472987 humankind
n03775847 mizen
n04145863 schmidt_camera
n10474645 head_teacher
n03355468 flageolet
n11694664 soursop
n03219966 dolman
n03895170 parvis
n12909421 petunia
n03416775 garand_rifle
n04185804 electric_razor
n02161338 defoliator
n07911249 sambuca
n12710295 tangerine_tree
n12954799 king_fern
n02967782 sweeper
n01500091 manta_ray
n01451426 soldierfish
n04479287 trench_knife
n03379204 football_stadium
n08494231 amusement_park
n04171831 semiconductor
n03767459 mimeograph_machine
n07836269 espagnole
n04303095 staple
n03578055 intercom
n02700064 alternator
n01963571 mussel
n13896100 bow
n02566489 white_perch
n01988701 krill
n04122685 sachet
n12285512 red_alder
n02806530 bath
n01690466 glass_lizard
n03577312 planimeter
n03546235 housetop
n02167944 searcher
n04593376 wing_tip
n03948950 plunger
n03442756 goal
n08580944 half_mast
n02538216 brook_trout
n12709901 mandarin
n03934656 pieta
n07852614 brie
n02878222 merchantman
n03041449 cleats
n04330109 stoop
n02782778 ballpark
n02402175 wild_ox
n04089152 ridge
n00483705 court_tennis
n02124623 wildcat
n05454833 sickle_cell
n04480853 triangle
n12591351 cabbage_tree
n11895092 daikon
n02653145 triggerfish
n04253931 soapbox
n04401088 phone
n04075291 remote_terminal
n11668117 monocot
n12657755 wineberry
n02950482 cannon
n03210552 dispensary
n01577659 myna
n07582811 bean_dip
n03159640 ambo
n01526521 songster
n02637977 whiting
n02725872 anvil
n04505036 typewriter
n03128519 cream
n01996280 tadpole_shrimp
n04322026 gunstock
n02387254 farm_horse
n04056932 rayon
n04387261 tambour
n02391994 rhino
n02993546 centre
n12412355 bearded_iris
n04320405 stinger
n12470512 briar
n03222722 doorframe
n07596566 demerara
n09457979 tidal_basin
n12319414 juglans_regia
n07727458 black_bean
n13872592 cone_shape
n03481521 power_hammer
n04054361 rapier
n12284262 alder_tree
n03767745 minaret
n08539072 downtown
n02064000 bowhead_whale
n12521394 cytisus_scoparius
n13003254 death_angel
n03553486 hydrometer
n07719839 beet
n03325088 faucet
n12139196 broomcorn
n03005285 chandelier
n03366823 floor_covering
n07712063 sweet_potato
n04179126 sewerage
n04495698 tudung
n04379243 table
n10001217 delivery_boy
n11647306 kauri_pine
n12024445 common_dandelion
n01887474 stock
n07951464 assemblage
n02852043 bling_bling
n08494231 pleasure_ground
n12244650 rosebay
n04187061 sheath
n02557749 walleye
n03015254 bureau
n05399356 colostrum
n03329663 ferry
n02901259 brig
n03817191 negative
n10091651 fire_fighter
n03665366 light
n03175983 dental_implant
n01472303 amniota
n12922763 croton
n04410086 tenor_drum
n03386544 foucault_pendulum
n02395931 porker
n15067877 teargas
n07739344 crab_apple
n03012373 cheesecloth
n01940736 shellfish
n02786837 band_saw
n00449695 boat_racing
n04449550 tollgate
n11770256 alstonia_scholaris
n07801091 pasture
n04245508 small_stores
n03454536 grate
n09393605 field
n07859284 refined_sugar
n02785648 patch
n03383211 forestay
n02952237 canopy
n01469103 sea_squirt
n03753077 meter
n03684823 railway_locomotive
n09398677 precipice
n11717399 nelumbo_nucifera
n04471632 transistor
n02366959 nutria
n07936745 mineral_water
n03626115 boss
n02763306 external_storage
n07840804 egg
n03133050 crochet_hook
n04080705 spa
n09206985 rise
n04250850 breather
n03891051 anorak
n03199901 rowboat
n03013580 teddy
n03571625 inkpot
n03818343 neon_lamp
n07585208 broth
n11973341 tarweed
n07816296 bay_leaf
n01730960 blacksnake
n03935234 pig_farm
n03455802 gravure
n03279153 electronic_instrument
n04056180 rattan
n03365592 floor
n04215402 sidewalk
n04559620 water_filter
n11625804 black_spruce
n03043798 inclinometer
n03719560 mantilla
n07951464 aggregation
n01332181 marburg_virus
n02305929 cinnabar
n07895237 bordeaux_wine
n03367545 floss
n07580053 entremets
n01477525 lamprey
n00482298 tennis
n12024176 dandelion
n01751215 banded_krait
n04600912 work_clothing
n03667829 light_microscope
n02538562 arctic_char
n03079230 compact_disc
n03020034 chip
n13926786 shoes
n03327234 fence
n03801533 vaudeville_theatre
n12754468 vine_maple
n04246731 smokehouse
n02044908 great_skua
n12778605 carnivorous_plant
n02998563 cesspool
n03150232 roller
n14977504 pavement
n04086446 revolving_door
n02843158 birdbath
n13897198 ellipsoid
n02381364 gray
n02537525 rainbow_trout
n12777680 snowbell
n11707827 umbellularia_californica
n03335846 figure_eight
n04613939 zamboni
n02409508 cape_buffalo
n04111190 shaft
n03101156 cooker
n12036226 key
n03451798 graffiti
n01317916 feeder
n07818133 fenugreek
n02919648 spile
n12709349 citron
n12761905 terebinth
n00446980 archery
n04973386 sepia
n07810907 condiment
n03259505 domicile
n11944196 thistle
n02945813 camp
n11706761 persea_americana
n03592245 poky
n02435853 chevrotain
n13003254 death_cap
n03664943 ligament
n03251533 graving_dock
n03843438 oilcloth
n07867883 fondu
n02443346 ferret
n06275095 cable
n07928790 pepsi
n09393605 plain
n01568892 yellow_warbler
n03165096 daybed
n07915918 margarita
n02861777 bodkin
n02175916 stag_beetle
n07770869 areca_nut
n03214253 ditch
n01440242 mirror_carp
n03430091 gauze
n03172738 delayed_action
n01639765 frog
n02204249 sandfly
n03049457 closet
n04143140 scanner
n09265620 downslope
n07849336 yogurt
n13108841 conifer
n03782190 monitor
n02403231 steer
n12128490 knotgrass
n07820814 savory
n03201638 dinner_dress
n01439121 cyprinid_fish
n04117216 rudder
n02191273 tsetse
n02098550 sporting_dog
n07800740 fodder
n02992795 scotch_tape
n01568294 redstart
n11624192 atlas_cedar
n07591473 fish_stew
n12853080 origanum
n04344734 studio
n01758757 carcase
n07600506 candied_fruit
n12342299 willowherb
n07894965 pinot_noir
n03091044 connecting_rod
n03025250 platform
n02821627 sleeping_room
n03346455 fireplace
n12705013 milkwort
n01631354 taricha_granulosa
n04193377 shift
n02631475 black_marlin
n01619835 andean_condor
n09435739 sinkhole
n02557749 dory
n04121342 russet
n04340935 stronghold
n02827606 belt
n02128669 panther
n02476219 australopithecine
n03904433 cycle_rickshaw
n07934373 sun_tea
n03281673 elevator_shaft
n11869351 cress
n03793850 mouse_button
n04587404 wind_generator
n02780315 ball_bearing
n03878511 palestra
n03128519 emollient
n03796522 mud_brick
n10298912 captain
n03468696 gun_carriage
n02879087 posy
n03649674 lawn_chair
n12638218 plum_tree
n03062985 coffee_can
n03478756 hall
n03115762 couch
n03038480 jackknife
n02767433 back
n02407763 beefalo
n03337494 file_server
n02470325 ape
n12856680 pennyroyal
n11725623 thimbleweed
n02343320 golden_hamster
n03409591 saddleback_roof
n07813107 table_salt
n03421669 gas_guzzler
n12867184 summer_savory
n02236896 bug
n07721325 hot_pepper
n03398228 frock_coat
n07861247 pancake_batter
n04288533 spring_balance
n12099342 statice
n04205318 trunks
n07765208 elderberry
n03604763 jumper
n03085602 computer_screen
n05262422 toothbrush
n07921455 cider
n01055165 camping
n05449196 osteocyte
n04027023 push_button
n03886762 paper_clip
n02307325 tent_caterpillar
n08256735 wedding_party
n04250850 snorkel
n08649711 bedside
n01741943 boa
n03438071 sash
n03082979 computing_device
n04113194 toothed_wheel
n02685082 aigrette
n07906284 whisky
n07850329 cheese
n01727646 colubrid_snake
n12351091 arrowroot
n02566489 silver_perch
n12712626 gas_plant
n03652932 leash
n11824146 pigweed
n02912065 counter
n03261776 earpiece
n01538955 honeycreeper
n03127531 crash_barrier
n08242223 core
n12137791 durra
n07605804 penuche
n04331639 straightener
n03229244 dowel
n11616662 scots_pine
n09269882 draw
n03917814 permanent_press
n02536165 red_salmon
n07738224 clingstone
n01629276 salamander
n03569494 inflator
n03443149 goalpost
n07601175 lemon_peel
n12709901 mandarin_orange
n04317833 stick
n03724756 masjid
n01539573 sparrow
n02726681 apartment_house
n03378005 food_court
n02787435 bauble
n07620145 roly_poly
n04471632 junction_transistor
n03048883 closed_circuit
n10147935 groom
n02127808 cat
n00453313 deer_hunt
n12004547 stevia
n04104925 rood_screen
n03783430 eyeglass
n02564403 rock_bass
n09405078 rangeland
n03871371 liquor_store
n03784793 mooring_mast
n01501160 skate
n12174311 hollyhock
n03087069 cement_mixer
n01915700 sea_pen
n02705201 amphitheater
n02309841 corn_borer
n03210683 dispenser
n01646292 bufo
n07848093 sour_cream
n04223299 undershirt
n02061217 stormy_petrel
n01547832 flycatcher
n03959701 plate
n02324514 lapin
n01641391 leopard_frog
n12711182 tangelo
n03036866 clinch
n03517647 hideaway
n02559862 robalo
n11767877 apocynum_cannabinum
n02794972 barrage_balloon
n02450561 american_marten
n01424420 plasmodium_vivax
n08518171 campground
n04405907 television_set
n12337617 eucalyptus_globulus
n11712282 tulip_poplar
n12242409 sourwood
n09218315 honeycomb
n04463679 runway
n03781683 money_belt
n04018667 comfort_station
n02879087 corsage
n04384910 rear_light
n12151170 galangal
n07696625 ham_sandwich
n12825497 dodder
n07588817 vichyssoise
n02286089 lymantria_dispar
n00141669 check_in
n04378489 tabard
n11654293 red_pine
n03116767 counter
n12597134 sabal_palmetto
n03556992 icebreaker
n02240517 cimex_lectularius
n04494204 vacuum_tube
n01583495 currawong
n07859142 saccharin
n02957252 capstan
n13882961 rhombus
n03595264 jerkin
n00288384 piaffe
n11769176 adenium_obesum
n04504141 lounge_suit
n03790512 motorcycle
n13003061 fly_agaric
n03792334 mound
n04397261 teaching_aid
n07914777 spritzer
n07605693 divinity
n04542715 waders
n04482177 tricorn
n03034663 circular_saw
n00450335 equitation
n04465666 tractor
n03696909 lumberjack
n01453742 boarfish
n03404149 fur
n12409231 hackberry
n05449959 wbc
n02709908 and_gate
n04475749 dragnet
n05486510 cerebral_cortex
n01469723 salpa
n02227247 locusta_migratoria
n02393161 diceros_bicornis
n02064000 greenland_whale
n04018155 pa_system
n02064338 rorqual
n03089753 conference_house
n03465605 guesthouse
n03528100 rest_home
n02068541 bottlenose_whale
n06275353 wireless
n04508163 undergarment
n04431436 thumbscrew
n04499062 tureen
n01617443 bearded_vulture
n03880323 pan
n02486908 mandrill
n04277493 mandrel
n11735053 hepatica
n12001707 cineraria
n02185167 crab
n02966545 claw_hammer
n07711080 chips
n13123431 strangler
n02070776 vaquita
n01633406 hellbender
n01633781 giant_salamander
n11828577 pigweed
n12480895 sansevieria
n07607967 troche
n12534862 sulla
n02302620 silkworm
n02799175 lumber
n01317813 feeder
n02484322 monkey
n12651821 fruit_tree
n02918330 bulwark
n02969323 carriageway
n03900979 pavilion
n04973669 copper
n12979829 white_fungus
n02122725 tomcat
n03688707 long_underwear
n02666943 abattoir
n03899100 paternoster
n02382948 racehorse
n01575401 redwing
n12243693 fetterbush
n12730143 creeping_willow
n04394261 butt
n03890358 pargetting
n02757061 audio_cd
n12266217 southern_beech
n03516844 wellington
n03005147 chancery
n12643877 morello
n12035631 blazing_star
n01811243 dodo
n02089725 american_foxhound
n03267468 ejector_seat
n02887489 suspender
n02729965 appliance
n11711764 magnolia_virginiana
n12482893 joshua_tree
n03557692 ice_maker
n00443692 cliff_diving
n02125010 sand_cat
n03408444 futon
n03879705 palette
n03112869 stays
n11828973 allgood
n02601767 striped_mullet
n04545858 walkie_talkie
n03541696 inn
n01621127 hooter
n12285049 grey_alder
n04951716 nimbus
n03659809 lever
n11710136 southern_magnolia
n01810268 partridge
n07747055 citrus_fruit
n08521623 memorial_park
n03438071 waistband
n02879087 bouquet
n12056217 slipper_orchid
n02682922 aerosol_can
n03565830 in_basket
n02932891 pleasure_craft
n01880473 potoroo
n06359657 portal
n03959701 scale
n12399132 mulberry_tree
n03205458 dirk
n04189651 sheet_pile
n04294212 stabiliser
n10628644 monarch
n04093625 rink
n04472961 transom
n03465718 guestroom
n11877283 kohlrabi
n03696445 lugger
n04062807 reconnaissance_vehicle
n03640988 lantern
n01772222 spider
n04035231 quipu
n03610524 doghouse
n12849952 english_lavender
n03112869 girdle
n04265904 space_rocket
n04499810 turnbuckle
n03739693 medical_instrument
n03780799 moleskin
n04605321 worsted
n07752664 raisin
n04483073 trigger
n11685621 siliqua
n01574390 grackle
n02419634 takin
n04262530 sounding_rocket
n09206985 upgrade
n04350688 sugar_refinery
n05263183 stubble
n11628793 pseudotsuga_menziesii
n07911371 mixed_drink
n03114379 cosy
n00442437 bathe
n03119510 coupling
n04124488 saddlery
n02962938 heart_monitor
n01835769 european_nightjar
n04133114 sampan
n09289331 glacier
n12273939 roble
n11947802 cornflower
n03465818 guidance_system
n12012111 ragwort
n07809096 ingredient
n12109827 oat
