n11845793 hedgehog_cactus
n07760153 muscatel
n03239054 dress_suit
n11741797 bayberry
n03067212 cold_chisel
n02931417 night_club
n12380761 wild_peach
n03770085 minicar
n01532325 goldfinch
n11753355 red_clover
n13121104 desert_plant
n02202678 punky
n03607029 kachina
n02619861 sleeper
n01853195 eider
n09892693 captain
n04436992 time_capsule
n02120997 feline
n12003167 bugloss
n04417809 theater
n07907548 scotch
n02272871 earwig
n01546039 scrubbird
n08616050 pastureland
n13886260 campana
n02885462 glove
n03293741 equaliser
n07817024 chives
n03454211 grapnel
n12321873 shagbark
n09818022 cosmonaut
n07896422 dubonnet
n02382204 hack
n12128071 paspalum
n12143676 indian_corn
n02967626 underlay
n03105645 corbel_arch
n12890685 brooklime
n03228365 doubletree
n13068255 bunt
n02847631 black_tie
n02122948 kitten
n03316105 facsimile
n02938886 calculating_machine
n04102406 big_dipper
n04234763 slate_pencil
n04252331 snowshoe
n07802246 stover
n03751458 mess_kit
n04561287 water_meter
n02787435 bangle
n01819115 cockatoo
n04096733 roadbed
n04367950 swaddling_clothes
n04521863 variometer
n03306385 limited
n11701302 spicebush
n07756951 watermelon
n00440509 high_jump
n12397431 indian_hemp
n04581829 wick
n12851469 motherwort
n12676534 woodbine
n11902200 papaver_rhoeas
n04465358 traction_engine
n01821203 parakeet
n09861946 waterman
n03359137 torch
n02728440 clothes
n01632308 mole_salamander
n04201064 shofar
n02324045 coney
n02831595 bermuda_shorts
n05218119 clay
n04161981 seat
n12476510 agave
n12137120 sorghum
n03213826 point
n03413428 gambling_den
n09460046 tor
n02404432 longhorn
n07828642 vanilla_bean
n01812662 rock_pigeon
n02687992 landing_field
n04398688 teaspoon
n07617051 frozen_custard
n04269944 spatula
n11724109 redberry
n04310157 road_roller
n12935609 poison_hemlock
n07910152 grand_marnier
n03469175 turret
n04612373 dandy
n03842585 ogee
n01927159 blood_fluke
n07720277 chard
n02030287 tattler
n02021795 sea_bird
n02942699 photographic_camera
n04056180 ratan
n04052658 ranch_house
n09391386 photosphere
n03253279 duckpin
n12196694 currajong
n07873057 bone_marrow
n02417070 domestic_goat
n03483971 handcar
n03853924 ordinary
n04503593 twist_drill
n12402051 wild_fig
n03066849 colander
n04597066 wood
n04398497 tearoom
n02834778 bicycle
n01991028 woodlouse
n02763604 bird_sanctuary
n01560935 whinchat
n02949084 cane
n12256112 wintergreen
n02287004 geometrid
n02422391 damaliscus_lunatus
n02382204 plug
n04141712 staging
n03987376 portrait_lens
n01987076 pistol_shrimp
n07827284 saffron
n04206356 shotgun
n07586485 oxtail_soup
n07684164 unleavened_bread
n02781121 ball_gown
n05427346 ganglion_cell
n12228387 bell_heather
n02472987 humankind
n04145863 schmidt_camera
n07846802 whole_milk
n03775847 mizen
n03688605 long_pants
n03355468 flageolet
n12183452 malope
n01635027 dicamptodon
n11694664 soursop
n01524359 passerine
n04258859 soldering_iron
n12909421 petunia
n03416775 garand_rifle
n04446276 toilet
n04185804 electric_razor
n02161338 defoliator
n03895170 parvis
n07911249 sambuca
n03822361 newsroom
n01500091 manta_ray
n01979874 blue_crab
n01451426 soldierfish
n04479287 trench_knife
n03379204 football_stadium
n08494231 amusement_park
n04171831 semiconductor
n03767459 mimeograph_machine
n01778217 ixodes_ricinus
n04303095 staple
n04502197 turtleneck
n03578055 intercom
n07724492 romaine_lettuce
n13896100 bow
n02566489 white_perch
n12159804 courgette
n01988701 krill
n09295946 flume
n12285512 red_alder
n02448318 honey_badger
n01779629 mite
n12916179 black_mangrove
n03577312 planimeter
n01690466 glass_lizard
n11898639 pennycress
n02167944 searcher
n03442756 goal
n08580944 half_mast
n02538216 brook_trout
n12709901 mandarin
n03934656 pieta
n07852614 brie
n12624568 japonica
n02878222 merchantman
n03041449 cleats
n07820297 rue
n02782778 ballpark
n02402175 wild_ox
n04089152 ridge
n00483705 court_tennis
n05454833 sickle_cell
n12591351 cabbage_tree
n11895092 daikon
n02653145 triggerfish
n04253931 soapbox
n04401088 phone
n04075291 remote_terminal
n11672400 wildflower
n03758089 mezzanine
n11668117 monocot
n03967942 plug
n02950482 cannon
n03210552 dispensary
n02388276 trotter
n02404906 zebu
n01577659 myna
n07582811 bean_dip
n01526521 songster
n03360731 flatbed
n04505036 typewriter
n01996280 tadpole_shrimp
n03723153 marquise
n04322026 gunstock
n04056932 rayon
n02656670 ocean_sunfish
n04387261 tambour
n02391994 rhino
n02993546 centre
n12412355 bearded_iris
n07273802 cairn
n07596566 demerara
n02742322 raiment
n09457979 tidal_basin
n12319414 juglans_regia
n13872592 cone_shape
n03481521 power_hammer
n04054361 rapier
n12284262 alder_tree
n03767745 minaret
n08539072 downtown
n12521394 cytisus_scoparius
n13003254 death_angel
n03553486 hydrometer
n07719839 beet
n03325088 faucet
n03929091 piccolo
n03366823 floor_covering
n04179126 sewerage
n04495698 tudung
n04379243 table
n10001217 delivery_boy
n11647306 kauri_pine
n01887474 stock
n07951464 assemblage
n02852043 bling_bling
n08494231 pleasure_ground
n07891309 ginger_beer
n01340522 polyoma
n04187061 sheath
n02557749 walleye
n03015254 bureau
n02847461 sap
n05399356 colostrum
n03817191 negative
n03665366 light
n03175983 dental_implant
n01472303 amniota
n12922763 croton
n04410086 tenor_drum
n03237340 dresser
n04311595 steel_factory
n03386544 foucault_pendulum
n09303008 hill
n07755089 cocoa
n02395931 porker
n15067877 teargas
n07739344 crab_apple
n04446276 john
n02499022 slow_loris
n02786837 band_saw
n11696450 lancewood
n00449695 boat_racing
n04449550 tollgate
n02234355 american_cockroach
n07801091 pasture
n04245508 small_stores
n03454536 grate
n12449296 quamash
n02792552 lighter
n07859284 refined_sugar
n03091374 connector
n03383211 forestay
n02952237 canopy
n01469103 sea_squirt
n03684823 railway_locomotive
n03228967 dovetail_joint
n09398677 precipice
n12403994 paper_mulberry
n02857477 boardinghouse
n11616486 red_pine
n04471632 transistor
n03626115 boss
n02763306 external_storage
n07840804 egg
n03133050 crochet_hook
n04080705 spa
n04206570 shotgun_shell
n02569484 hind
n02981024 catacomb
n09206985 rise
n04250850 breather
n03891051 anorak
n03199901 rowboat
n03571625 inkpot
n03934042 pier
n11973341 tarweed
n07816296 bay_leaf
n01821076 rainbow_lorikeet
n04564581 waxwork
n01730960 blacksnake
n11811706 ragged_robin
n03279153 electronic_instrument
n04056180 rattan
n03357716 flap
n04559620 water_filter
n03043798 inclinometer
n07684517 raisin_bread
n03719560 mantilla
n07951464 aggregation
n01332181 marburg_virus
n02305929 cinnabar
n02745611 artificial_horizon
n03367545 floss
n04248851 gin
n01477525 lamprey
n00482298 tennis
n04466871 scrambler
n03046029 cloche
n01751215 banded_krait
n04600912 work_clothing
n03667829 light_microscope
n07814007 allspice
n02538562 arctic_char
n03079230 compact_disc
n03020034 chip
n13926786 shoes
n03215749 divider
n02750070 assembly_hall
n02434954 barking_deer
n11640132 metasequoia
n03801533 vaudeville_theatre
n12754468 vine_maple
n04246731 smokehouse
n04312154 steelyard
n02044908 great_skua
n12778605 carnivorous_plant
n02998563 cesspool
n03150232 roller
n03140292 crucifix
n04086446 revolving_door
n02843158 birdbath
n12289433 corylus_avellana
n13897198 ellipsoid
n02537525 rainbow_trout
n12278650 quercus_suber
n12766869 toxicodendron_radicans
n09251407 comet
n01881171 possum
n03335846 figure_eight
n04613939 zamboni
n02409508 cape_buffalo
n04111190 shaft
n03101156 cooker
n12036226 key
n03451798 graffiti
n01317916 feeder
n03653833 lederhosen
n02919648 spile
n11827541 saltwort
n02836174 bidet
n00446980 archery
n12761905 terebinth
n07810907 condiment
n03259505 domicile
n03415486 gangway
n03146449 dead_end
n02945813 camp
n02579303 kingfish
n01572489 firebird
n04467899 trailing_edge
n02435853 chevrotain
n13003254 death_cap
n03664943 ligament
n03843438 oilcloth
n07867883 fondu
n06275095 cable
n07928790 pepsi
n07915918 margarita
n02861777 bodkin
n02175916 stag_beetle
n01440242 mirror_carp
n03430091 gauze
n03172738 delayed_action
n01639765 frog
n07849336 yogurt
n02403231 steer
n02760429 automatic_firearm
n12128490 knotgrass
n03201638 dinner_dress
n01439121 cyprinid_fish
n04117216 rudder
n02098550 sporting_dog
n07800740 fodder
n02992795 scotch_tape
n01568294 redstart
n02090827 greyhound
n02919890 bungee_cord
n12853080 origanum
n04344734 studio
n01758757 carcase
n02208498 killer_bee
n12342299 willowherb
n03091044 connecting_rod
n03025250 platform
n12705013 milkwort
n12059625 disa
n01631354 taricha_granulosa
n02631475 black_marlin
n01619835 andean_condor
n12282527 betula_pendula
n02681392 adobe
n03711711 mainframe
n09435739 sinkhole
n02794474 barouche
n02557749 dory
n04121342 russet
n04340935 stronghold
n03497352 hasp
n04453666 top
n01857325 brent
n03955809 planetarium
n03904433 cycle_rickshaw
n02476219 australopithecine
n11869351 cress
n03793850 mouse_button
n02780315 ball_bearing
n10298912 captain
n03468696 gun_carriage
n02879087 posy
n03649674 lawn_chair
n12638218 plum_tree
n03062985 coffee_can
n03478756 hall
n02767433 back
n02407763 beefalo
n03337494 file_server
n02470325 ape
n12856680 pennyroyal
n11725623 thimbleweed
n12658308 rowan_tree
n02343320 golden_hamster
n07813107 table_salt
n03454442 grass_skirt
n03421669 gas_guzzler
n12867184 summer_savory
n02236896 bug
n07721325 hot_pepper
n02614978 gunnel
n03398228 frock_coat
n12449296 camas
n04288533 spring_balance
n04205318 trunks
n03762332 two_iron
n01625562 barn_owl
n03604763 jumper
n03085602 computer_screen
n07921455 cider
n03816849 needlecraft
n01055165 camping
n04027023 push_button
n02307325 tent_caterpillar
n08256735 wedding_party
n04250850 snorkel
n03438071 sash
n04113194 toothed_wheel
n02685082 aigrette
n07906284 whisky
n07850329 cheese
n01727646 colubrid_snake
n02924116 bus
n07697825 hoagy
n02566489 silver_perch
n03652932 leash
n04065789 recycling_bin
n11824146 pigweed
n02912065 counter
n03261776 earpiece
n03911513 pen
n01538955 honeycreeper
n03343560 fire
n03127531 crash_barrier
n04331639 straightener
n04174234 serial_port
n11616662 scots_pine
n09269882 draw
n03917814 permanent_press
n02536165 red_salmon
n07738224 clingstone
n03569494 inflator
n03443149 goalpost
n07601175 lemon_peel
n02954163 canvas
n12709901 mandarin_orange
n04317833 stick
n03703075 mackinaw
n02726681 apartment_house
n03378005 food_court
n02787435 bauble
n11640132 dawn_redwood
n04471632 junction_transistor
n07620145 roly_poly
n03048883 closed_circuit
n10147935 groom
n04249882 snifter
n12004547 stevia
n00453313 deer_hunt
n04104925 rood_screen
n03783430 eyeglass
n02564403 rock_bass
n03871371 liquor_store
n03784793 mooring_mast
n01501160 skate
n12174311 hollyhock
n03087069 cement_mixer
n02705201 amphitheater
n00445802 fisticuffs
n12733218 black_cottonwood
n04280845 spirometer
n04112752 paint
n12935609 conium_maculatum
n03210683 dispenser
n07825972 soy
n07848093 sour_cream
n02061217 stormy_petrel
n01547832 flycatcher
n04086663 rheometer
n02324514 lapin
n02958343 automobile
n12711182 tangelo
n07612996 pud
n03036866 clinch
n01965529 zebra_mussel
n02559862 robalo
n07881205 quesadilla
n11767877 apocynum_cannabinum
n02794972 barrage_balloon
n01424420 plasmodium_vivax
n07887634 lager_beer
n07822197 ketchup
n08518171 campground
n04405907 television_set
n12337617 eucalyptus_globulus
n11712282 tulip_poplar
n12242409 sourwood
n09218315 honeycomb
n04463679 runway
n03781683 money_belt
n08677424 veld
n04018667 comfort_station
n02879087 corsage
n05238282 cutis
n04384910 rear_light
n07696625 ham_sandwich
n12825497 dodder
n01611472 peregrine_falcon
n02286089 lymantria_dispar
n11625003 norway_spruce
n02854739 pants
n04104770 romper
n00141669 check_in
n04378489 tabard
n11654293 red_pine
n03556992 icebreaker
n02240517 cimex_lectularius
n04494204 vacuum_tube
n01583495 currawong
n03195959 dat
n02957252 capstan
n07859142 saccharin
n13882961 rhombus
n03595264 jerkin
n00288384 piaffe
n04030846 quadrant
n13003061 fly_agaric
n03792334 mound
n04397261 teaching_aid
n07914777 spritzer
n07605693 divinity
n11636204 sugi
n12310349 lilac
n04482177 tricorn
n03034663 circular_saw
n04465666 tractor
n03696909 lumberjack
n07853648 gouda
n03926148 photographic_equipment
n01453742 boarfish
n03404149 fur
n05449959 wbc
n02709908 and_gate
n04466871 trail_bike
n07621264 nonpareil
n04232800 fanlight
n05486510 cerebral_cortex
n01469723 salpa
n02227247 locusta_migratoria
n02393161 diceros_bicornis
n02804515 bassinet
n03041810 clerestory
n04018155 pa_system
n03089753 conference_house
n03465605 guesthouse
n04208065 shoulder_patch
n03528100 rest_home
n06275353 wireless
n03646916 fretwork
n04508163 undergarment
n02687992 airfield
n04431436 thumbscrew
n04499062 tureen
n03137579 crosspiece
n01617443 bearded_vulture
n02486908 mandrill
n04277493 mandrel
n02762169 autopilot
n04476831 tread
n11735053 hepatica
n02023341 plover
n04368365 swagger_stick
n11630489 cypress_tree
n02966545 claw_hammer
n13123431 strangler
n01633406 hellbender
n11828577 pigweed
n07607967 troche
n12534862 sulla
n02302620 silkworm
n02799175 lumber
n01317813 feeder
n02484322 monkey
n12651821 fruit_tree
n02918330 bulwark
n04973669 copper
n12979829 white_fungus
n02122725 tomcat
n03688707 long_underwear
n02666943 abattoir
n12768369 horse_chestnut
n03899100 paternoster
n02382948 racehorse
n01575401 redwing
n12336727 eucalyptus_pauciflora
n12279458 black_oak
n12243693 fetterbush
n12730143 creeping_willow
n04394261 butt
n03890358 pargetting
n02757061 audio_cd
n03516844 wellington
n12035631 blazing_star
n02975994 casein
n12643877 morello
n02089725 american_foxhound
n03911513 penitentiary
n03267468 ejector_seat
n02887489 suspender
n02729965 appliance
n11711764 magnolia_virginiana
n00443692 cliff_diving
n02666501 abandoned_ship
n03879705 palette
n03112869 stays
n11828973 allgood
n02601767 striped_mullet
n04545858 walkie_talkie
n12331655 sour_cherry
n03541696 inn
n01621127 hooter
n12285049 grey_alder
n07729485 soya_bean
n04038440 stand
n11710136 southern_magnolia
n01810268 partridge
n04150371 scow
n07747055 citrus_fruit
n03438071 waistband
n07908411 absinth
n02879087 bouquet
n12056217 slipper_orchid
n02682922 aerosol_can
n02932891 pleasure_craft
n06359657 portal
n12399132 mulberry_tree
n04189651 sheet_pile
n07826091 tabasco
n03461988 groover
n10628644 monarch
n04472961 transom
n03465718 guestroom
n11877283 kohlrabi
n03696445 lugger
n02138169 palm_civet
n08583455 heronry
n04062807 reconnaissance_vehicle
n03640988 lantern
n04473884 transporter
n10382710 organ_grinder
n01772222 spider
n04035231 quipu
n03610524 doghouse
n12849952 english_lavender
n03112869 girdle
n04265904 space_rocket
n07764630 tamarindo
n04499810 turnbuckle
n03739693 medical_instrument
n03780799 moleskin
n04605321 worsted
n07752664 raisin
n04064747 record_sleeve
n13874073 equator
n12510343 dak
n04483073 trigger
n11685621 siliqua
n04448361 token
n01574390 grackle
n02419634 takin
n04262530 sounding_rocket
n09206985 upgrade
n04350688 sugar_refinery
n05263183 stubble
n11857696 portulaca
n11628793 pseudotsuga_menziesii
n07911371 mixed_drink
n02583890 tetra
n07862611 beef_wellington
n00442437 bathe
n03119510 coupling
n10562135 scorekeeper
n04124488 saddlery
n02962938 heart_monitor
n03239054 full_dress
n01835769 european_nightjar
n09289331 glacier
n11947802 cornflower
n07809096 ingredient
n10582746 serviceman
n12109827 oat
n13897996 balance
n02751295 astronomical_telescope
n12867826 skullcap
n03556992 iceboat
n07874995 oatmeal
n04524313 vehicle
n02835829 bicycle_rack
n07910379 maraschino
n02627532 yellowfin
n01621127 owl
n09820263 athlete
n13865904 heart
n03865557 overpass
n02773838 grip
n04601938 workpiece
n07888465 white_beer
n11785668 caladium
n03102654 cooler
n03463381 ground_level
n04184316 shantung
n12337617 fever_tree
n02125689 jaguarundi
n07745466 raspberry
n03316105 fax
n06595351 mag
n02882301 bowl
n02103841 guard_dog
n04545748 walker
n04119751 rung
n03181293 detector
n13079567 candida_albicans
n12718074 pepper_tree
n03180865 single_dwelling
n02670382 accelerator
n02139199 bat
n07684600 quick_bread
n03114504 cot
n03744684 memory_chip
n03035832 cittern
n12532564 soya_bean
n01528654 pipit
n00454624 casting
n07852045 bleu
n11602091 coontie
n02968333 cubicle
n03824999 nightshirt
n07690585 yorkshire_pudding
n01693175 sand_lizard
n02432704 blacktail_deer
n12421683 daffodil
n02932891 cabin_cruiser
n01732789 blacksnake
n03858418 hassock
n11616852 virginia_pine
n04284572 sporran
n04534359 videotape
n03176763 department_store
n04975739 complementary
n15092059 niacin
n01887787 cow
n03188725 diaper
n12343480 fuchsia
n03724417 masher
n04113765 round_arch
n01986806 shrimp
n02081571 seahorse
n01680478 fence_lizard
n02993368 thurible
n04059516 juicer
n05482922 subarachnoid_space
n11598886 ephedra_sinica
n01379389 staph
n07857170 miso
n03168217 beach_chair
n00474881 perfect_game
n12691428 bursera_microphylla
n11815491 catchfly
n04402449 telegraph_pole
n03809802 narthex
n04349401 subwoofer
n04455652 topsail
n03019806 chin_strap
n07851298 cream_cheese
n04232153 skullcap
n01655344 caecilian
n04387201 tambour
n08652376 ski_resort
n02565573 bass
n03123666 cover_plate
n03531281 hood
n04160372 seam
n11645914 araucaria
n07758260 morello
n11643835 arborvitae
n01578180 hill_myna
n03684489 lockring
n03410938 gaiter
n04379964 table
n05459101 spermatid
n03965456 plaza
n12604228 rumex_acetosa
n04211970 shuttle
n12754981 acer_pseudoplatanus
n02139671 megabat
n02640857 beluga
n02298541 sphingid
n12532564 soy
n09283193 vehicle
n02771286 backstay
n02846511 blackboard
n12143676 corn
n04185804 electric_shaver
n12334891 eucalypt
n04211857 shuttle
n03892178 parquet_floor
n00445802 boxing
n08596076 littoral
n03222857 doorjamb
n10305802 medical_practitioner
n04438643 time_switch
n07818689 lemon_balm
n03415252 brolly
n13919547 wedge_shape
